"precision";"recall";"f1";"accuracy";"total";"type";"threshold"
"8,80659085245573";"63,171407383307155";"14,0185482285216";"68,6151704940849";"1437";"ALL";"0"
"3,2548511135398166";"34,666666666666664";"5,825471614317686";"34,666666666666664";"300";"BeginsAt";"0"
"10,51423211542912";"78,79018612521149";"16,76579678628924";"83,248730964467";"197";"tookPlaceAt";"0"
"14,424892012955212";"95,75699745547075";"23,041463792665496";"98,47328244274809";"131";"carriedOutBy";"0"
"11,522595110050554";"94,66666666666667";"17,91738357031635";"94,66666666666667";"300";"showsFeatures";"0"
"9,073232377685411";"57,25099786503295";"14,900405265444741";"77,77777777777777";"171";"fallsWithin";"0"
"15,30527502846801";"76,4236111111111";"24,17408996884465";"88,54166666666667";"96";"hadParticipant";"0"
"3,9589523207483865";"25,45562770562771";"6,336025605085203";"47,5";"40";"hadParticipantBegins";"0"
"10,185369954580372";"47,10884353741496";"14,522306077343805";"57,142857142857146";"98";"falltookPlace";"0"
"0,8030684593184595";"11,057692307692308";"1,4922554622483177";"11,538461538461538";"104";"fallhasTimeSpan";"0"
"11,547303627248695";"59,94514816169744";"17,30329394660299";"65,56338028169014";"1420";"ALL";"0,1"
"3,3976284428219388";"33,333333333333336";"6,046965566402906";"33,333333333333336";"300";"BeginsAt";"0,1"
"12,428561871510105";"76,96277495769883";"19,63081469855193";"80,71065989847716";"197";"tookPlaceAt";"0,1"
"18,059885604330734";"94,38931297709925";"27,619758000661065";"96,18320610687023";"131";"carriedOutBy";"0,1"
"18,660945109509004";"91,66666666666667";"26,82222348509515";"91,66666666666667";"300";"showsFeatures";"0,1"
"11,623226947809338";"49,83215025140489";"17,671567500198833";"71,42857142857143";"161";"fallsWithin";"0,1"
"16,5954138967362";"65,59027777777776";"24,627373994107487";"80,20833333333333";"96";"hadParticipant";"0,1"
"4,993207922967985";"24,603354978354975";"7,522037874979051";"47,5";"40";"hadParticipantBegins";"0,1"
"13,246592751286647";"44,53405017921146";"17,100443227645652";"56,98924731182796";"93";"falltookPlace";"0,1"
"0,6781045751633986";"6,372549019607843";"1,2145969498910674";"6,862745098039215";"102";"fallhasTimeSpan";"0,1"
"13,898694308515687";"56,59357091321377";"19,88864759551773";"61,857142857142854";"1400";"ALL";"0,2"
"3,8360204748604647";"28,762541806020067";"6,420038417874338";"28,762541806020067";"299";"BeginsAt";"0,2"
"15,012764676057554";"73,90016920473772";"22,84007162547738";"77,66497461928934";"197";"tookPlaceAt";"0,2"
"20,214841371315423";"93,37150127226464";"30,34520139777916";"95,41984732824427";"131";"carriedOutBy";"0,2"
"23,927001285795082";"89,419795221843";"33,19338044258008";"89,419795221843";"293";"showsFeatures";"0,2"
"14,872470635334656";"43,53070857972818";"20,355131679862065";"63,39869281045752";"153";"fallsWithin";"0,2"
"17,90808859641832";"62,81249999999999";"25,832993334715884";"78,125";"96";"hadParticipant";"0,2"
"7,383775946275945";"23,145021645021643";"9,622710622710624";"42,5";"40";"hadParticipantBegins";"0,2"
"15,099378578541618";"40,168539325842694";"18,402893760061467";"51,68539325842696";"89";"falltookPlace";"0,2"
"0,5987394957983192";"4,411764705882353";"1,0497128144186967";"4,901960784313726";"102";"fallhasTimeSpan";"0,2"
